"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA_ELEICAO";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"QT_APTOS";"QT_SECOES_PRINCIPAIS";"QT_SECOES_AGREGADAS";"QT_SECOES_NAO_INSTALADAS";"QT_TOTAL_SECOES";"QT_COMPARECIMENTO";"QT_ELEITORES_SECOES_NAO_INSTALADAS";"QT_ABSTENCOES";"ST_VOTO_EM_TRANSITO";"QT_VOTOS";"QT_VOTOS_CONCORRENTES";"QT_TOTAL_VOTOS_VALIDOS";"QT_VOTOS_NOMINAIS_VALIDOS";"QT_TOTAL_VOTOS_LEG_VALIDOS";"QT_VOTOS_LEG_VALIDOS";"QT_VOTOS_NOM_CONVR_LEG_VALIDOS";"QT_TOTAL_VOTOS_ANULADOS";"QT_VOTOS_NOMINAIS_ANULADOS";"QT_VOTOS_LEGENDA_ANULADOS";"QT_TOTAL_VOTOS_ANUL_SUBJUD";"QT_VOTOS_NOMINAIS_ANUL_SUBJUD";"QT_VOTOS_LEGENDA_ANUL_SUBJUD";"QT_VOTOS_BRANCOS";"QT_TOTAL_VOTOS_NULOS";"QT_VOTOS_NULOS";"QT_VOTOS_NULOS_TECNICOS";"QT_VOTOS_ANULADOS_APU_SEP";"HH_ULTIMA_TOTALIZACAO";"DT_ULTIMA_TOTALIZACAO"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"91995";"SÃO JOSÉ DO RIO CLARO";29;3;"Governador";11556;39;0;0;39;8503;0;3053;"N";8503;7482;7482;7482;0;0;0;0;0;0;0;0;0;347;674;674;0;0;"19:22:58";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"91618";"TESOURO";2;3;"Governador";2823;10;1;0;11;2150;0;673;"N";2150;1907;1907;1907;0;0;0;0;0;0;0;0;0;60;183;183;0;0;"20:09:32";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"91855";"TANGARÁ DA SERRA";19;3;"Governador";72104;214;6;0;220;52608;0;19496;"N";52608;45834;45834;45834;0;0;0;0;0;0;0;0;0;2878;3896;3896;0;0;"20:16:46";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"89893";"ARAPUTANGA";41;3;"Governador";12027;33;6;0;39;8743;0;3284;"N";8743;7493;7493;7493;0;0;0;0;0;0;0;0;0;411;839;839;0;0;"20:49:44";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"98930";"SORRISO";43;6;"Deputado Federal";67215;182;4;0;186;52180;0;15035;"N";52180;48321;48308;46274;2034;2034;0;13;13;0;0;0;0;2746;1113;1110;3;0;"15:43:54";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"98795";"NOVO HORIZONTE DO NORTE";27;5;"Senador";3101;10;2;0;12;2313;0;788;"N";2313;1734;1734;1734;0;0;0;0;0;0;0;0;0;84;495;169;326;0;"19:50:57";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90565";"JANGADA";3;7;"Deputado Estadual";6936;24;3;0;27;5584;0;1352;"N";5584;5464;5431;5157;274;274;0;0;0;0;33;33;0;56;64;62;2;0;"15:43:54";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"89818";"NOVA BRASILÂNDIA";34;3;"Governador";3671;11;12;0;23;2785;0;886;"N";2785;2454;2454;2454;0;0;0;0;0;0;0;0;0;55;276;276;0;0;"19:38:47";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"91391";"POXORÉU";47;6;"Deputado Federal";14441;51;10;0;61;9985;0;4456;"N";9985;9291;9289;8838;451;451;0;2;2;0;0;0;0;368;326;324;2;0;"15:43:53";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90255";"ARENÁPOLIS";17;3;"Governador";8041;28;6;0;34;6121;0;1920;"N";6121;5288;5288;5288;0;0;0;0;0;0;0;0;0;310;523;523;0;0;"20:09:34";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90166";"NOVA MARILÂNDIA";17;5;"Senador";2688;9;1;0;10;2046;0;642;"N";2046;1211;1211;1211;0;0;0;0;0;0;0;0;0;116;719;143;576;0;"20:28:14";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90093";"ALTO PARAGUAI";7;5;"Senador";6128;24;13;0;37;4645;0;1483;"N";4645;2808;2808;2808;0;0;0;0;0;0;0;0;0;255;1582;410;1172;0;"20:08:27";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"89877";"ALTA FLORESTA";24;7;"Deputado Estadual";41455;119;24;0;143;30687;0;10768;"N";30687;28276;28251;26576;1675;1675;0;4;4;0;21;21;0;1566;845;816;29;0;"15:44:08";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90247";"SÃO JOSÉ DO XINGU";28;3;"Governador";4470;14;1;0;15;2944;0;1526;"N";2944;2616;2616;2616;0;0;0;0;0;0;0;0;0;87;241;241;0;0;"19:08:29";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"98736";"NOVA OLÍMPIA";19;3;"Governador";12507;44;1;0;45;9399;0;3108;"N";9399;7540;7540;7540;0;0;0;0;0;0;0;0;0;722;1137;1137;0;0;"23:45:35";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"91391";"POXORÉU";47;3;"Governador";14441;51;10;0;61;9985;0;4456;"N";9985;8348;8348;8348;0;0;0;0;0;0;0;0;0;503;1134;1134;0;0;"19:41:10";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"89958";"RIO BRANCO";52;6;"Deputado Federal";3977;13;7;0;20;3030;0;947;"N";3030;2876;2876;2777;99;99;0;0;0;0;0;0;0;83;71;71;0;0;"15:44:19";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"91910";"ÁGUA BOA";30;5;"Senador";19572;73;2;0;75;14308;0;5264;"N";14308;11946;11946;11946;0;0;0;0;0;0;0;0;0;672;1690;825;865;0;"20:36:16";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90883";"NOVA UBIRATÃ";43;5;"Senador";7669;22;1;0;23;5627;0;2042;"N";5627;4118;4118;4118;0;0;0;0;0;0;0;0;0;362;1147;317;830;0;"21:10:28";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90360";"NOVA MONTE VERDE";50;3;"Governador";6099;20;0;0;20;4444;0;1655;"N";4444;3935;3935;3935;0;0;0;0;0;0;0;0;0;204;305;305;0;0;"19:38:52";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90093";"ALTO PARAGUAI";7;3;"Governador";6128;24;13;0;37;4645;0;1483;"N";4645;4010;4010;4010;0;0;0;0;0;0;0;0;0;182;453;453;0;0;"20:08:27";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"91022";"VALE DE SÃO DOMINGOS";25;5;"Senador";2653;10;1;0;11;1940;0;713;"N";1940;1556;1556;1556;0;0;0;0;0;0;0;0;0;54;330;139;191;0;"19:53:31";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"98990";"VILA RICA";16;6;"Deputado Federal";14290;47;2;0;49;9829;0;4461;"N";9829;9054;9053;8573;480;480;0;1;1;0;0;0;0;495;280;278;2;0;"15:44:33";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90425";"COTRIGUAÇU";48;7;"Deputado Estadual";8506;30;11;0;41;6199;0;2307;"N";6199;5758;5754;5393;361;361;0;1;1;0;3;3;0;252;189;185;4;0;"15:44:06";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"91812";"PEDRA PRETA";45;7;"Deputado Estadual";14217;42;2;0;44;10694;0;3523;"N";10694;9657;9650;8981;669;669;0;4;4;0;3;3;0;648;389;383;6;0;"15:44:16";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90956";"JACIARA";14;3;"Governador";20101;60;1;0;61;15657;0;4444;"N";15657;13163;13163;13163;0;0;0;0;0;0;0;0;0;883;1611;1611;0;0;"20:54:55";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90670";"CUIABÁ";1;3;"Governador";93139;312;16;0;328;78857;0;14282;"N";78857;69807;69807;69807;0;0;0;0;0;0;0;0;0;3314;5736;5736;0;0;"20:26:24";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90301";"LAMBARI D OESTE";52;7;"Deputado Estadual";4388;15;6;0;21;3150;0;1238;"N";3150;3013;3013;2824;189;189;0;0;0;0;0;0;0;76;61;61;0;0;"15:44:20";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90085";"CANABRAVA DO NORTE";28;6;"Deputado Federal";3692;12;0;0;12;2598;0;1094;"N";2598;2516;2516;2428;88;88;0;0;0;0;0;0;0;48;34;34;0;0;"15:44:07";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"98892";"PRIMAVERA DO LESTE";40;6;"Deputado Federal";49909;144;0;0;144;38997;0;10912;"N";38997;34805;34797;33394;1403;1403;0;8;8;0;0;0;0;2845;1347;1345;2;0;"15:43:53";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"99074";"INDIAVAÍ";41;5;"Senador";1932;9;0;0;9;1518;0;414;"N";1518;1063;1063;1063;0;0;0;0;0;0;0;0;0;48;407;90;317;0;"19:13:29";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"98655";"CAMPINÁPOLIS";26;7;"Deputado Estadual";10210;32;1;0;33;7416;0;2794;"N";7416;7136;7134;6644;490;490;0;1;1;0;1;1;0;158;122;114;8;0;"15:44:41";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90778";"GENERAL CARNEIRO";9;3;"Governador";4135;14;12;0;26;3117;0;1018;"N";3117;2765;2765;2765;0;0;0;0;0;0;0;0;0;71;281;281;0;0;"20:03:01";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"89826";"NOVA SANTA HELENA";23;5;"Senador";2929;10;1;0;11;2271;0;658;"N";2271;1489;1489;1489;0;0;0;0;0;0;0;0;0;90;692;143;549;0;"19:16:16";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90220";"TABAPORÃ";27;5;"Senador";7058;20;0;0;20;5065;0;1993;"N";5065;3829;3829;3829;0;0;0;0;0;0;0;0;0;243;993;284;709;0;"19:04:36";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90620";"MATUPÁ";33;5;"Senador";13218;44;0;0;44;9769;0;3449;"N";9769;7557;7557;7557;0;0;0;0;0;0;0;0;0;552;1660;620;1040;0;"20:55:03";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"98710";"MARCELÂNDIA";32;5;"Senador";8924;32;4;0;36;6212;0;2712;"N";6212;5168;5168;5168;0;0;0;0;0;0;0;0;0;285;759;399;360;0;"19:32:20";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90883";"NOVA UBIRATÃ";43;3;"Governador";7669;22;1;0;23;5627;0;2042;"N";5627;4947;4947;4947;0;0;0;0;0;0;0;0;0;278;402;402;0;0;"21:10:28";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"98752";"NOVA CANAÃ DO NORTE";23;5;"Senador";9984;36;1;0;37;7201;0;2783;"N";7201;5612;5612;5612;0;0;0;0;0;0;0;0;0;402;1187;496;691;0;"20:08:25";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90247";"SÃO JOSÉ DO XINGU";28;7;"Deputado Estadual";4470;14;1;0;15;2944;0;1526;"N";2944;2819;2818;2633;185;185;0;1;1;0;0;0;0;62;63;59;4;0;"15:44:09";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"91677";"VÁRZEA GRANDE";49;7;"Deputado Estadual";93501;290;23;0;313;77088;0;16413;"N";77088;69052;68886;65312;3574;3574;0;23;23;0;143;143;0;4920;3116;2849;267;0;"15:43:53";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90093";"ALTO PARAGUAI";7;7;"Deputado Estadual";6128;24;13;0;37;4645;0;1483;"N";4645;4356;4354;4047;307;307;0;1;1;0;1;1;0;163;126;124;2;0;"15:44:07";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90336";"BARRA DO BUGRES";13;5;"Senador";24062;75;8;0;83;17886;0;6176;"N";17886;10368;10368;10368;0;0;0;0;0;0;0;0;0;1269;6249;1577;4672;0;"20:36:18";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90310";"BARÃO DE MELGAÇO";38;5;"Senador";6133;23;4;0;27;4995;0;1138;"N";4995;2375;2375;2375;0;0;0;0;0;0;0;0;0;138;2482;329;2153;0;"20:25:19";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90468";"BRASNORTE";56;6;"Deputado Federal";11821;38;4;0;42;8354;0;3467;"N";8354;7803;7803;7514;289;289;0;0;0;0;0;0;0;343;208;208;0;0;"15:44:13";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90760";"CARLINDA";24;6;"Deputado Federal";7847;27;0;0;27;5836;0;2011;"N";5836;5399;5399;5162;237;237;0;0;0;0;0;0;0;295;142;141;1;0;"15:44:20";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90409";"SÃO PEDRO DA CIPA";14;5;"Senador";3620;10;0;0;10;2766;0;854;"N";2766;1520;1520;1520;0;0;0;0;0;0;0;0;0;116;1130;205;925;0;"18:58:51";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"98833";"PARANAÍTA";24;7;"Deputado Estadual";9182;29;2;0;31;6886;0;2296;"N";6886;6457;6455;6057;398;398;0;0;0;0;2;2;0;280;149;148;1;0;"15:44:13";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90182";"PORTO ESTRELA";13;3;"Governador";3123;11;4;0;15;2401;0;722;"N";2401;2184;2184;2184;0;0;0;0;0;0;0;0;0;38;179;179;0;0;"20:24:14";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90948";"NOVO SANTO ANTÔNIO";15;5;"Senador";1852;6;0;0;6;1290;0;562;"N";1290;1112;1112;1112;0;0;0;0;0;0;0;0;0;12;166;73;93;0;"18:58:51";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90085";"CANABRAVA DO NORTE";28;5;"Senador";3692;12;0;0;12;2598;0;1094;"N";2598;1577;1577;1577;0;0;0;0;0;0;0;0;0;71;950;165;785;0;"18:53:12";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90956";"JACIARA";14;5;"Senador";20101;60;1;0;61;15657;0;4444;"N";15657;11078;11078;11078;0;0;0;0;0;0;0;0;0;1005;3574;1302;2272;0;"20:54:55";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90093";"ALTO PARAGUAI";7;6;"Deputado Federal";6128;24;13;0;37;4645;0;1483;"N";4645;4380;4380;4158;222;222;0;0;0;0;0;0;0;162;103;103;0;0;"15:44:07";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90921";"SERRA NOVA DOURADA";53;7;"Deputado Estadual";1624;5;0;0;5;1156;0;468;"N";1156;1137;1137;1063;74;74;0;0;0;0;0;0;0;10;9;7;2;0;"15:44:20";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"91510";"RONDONÓPOLIS";46;5;"Senador";90872;269;6;0;275;70714;0;20158;"N";70714;49188;49188;49188;0;0;0;0;0;0;0;0;0;5399;16127;6237;9890;0;"20:35:20";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"98710";"MARCELÂNDIA";32;3;"Governador";8924;32;4;0;36;6212;0;2712;"N";6212;5470;5470;5470;0;0;0;0;0;0;0;0;0;234;508;508;0;0;"19:32:20";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"89974";"SALTO DO CÉU";52;3;"Governador";2925;9;10;0;19;2281;0;644;"N";2281;2051;2051;2051;0;0;0;0;0;0;0;0;0;56;174;174;0;0;"20:05:52";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90271";"ARIPUANÃ";11;3;"Governador";13975;41;8;0;49;9349;0;4626;"N";9349;8241;8241;8241;0;0;0;0;0;0;0;0;0;400;708;708;0;0;"20:06:57";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"91294";"POCONÉ";4;5;"Senador";23996;78;17;0;95;18302;0;5694;"N";18302;7170;7170;7170;0;0;0;0;0;0;0;0;0;960;10172;1513;8659;0;"19:57:51";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"89788";"COLNIZA";11;7;"Deputado Estadual";17699;60;6;0;66;12440;0;5259;"N";12440;11578;11547;10850;697;697;0;28;28;0;3;3;0;589;273;251;22;0;"15:43:54";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"91090";"VILA BELA DA SANTÍSSIMA TRINDADE";25;3;"Governador";10521;39;6;0;45;7709;0;2812;"N";7709;6917;6917;6917;0;0;0;0;0;0;0;0;0;168;624;624;0;0;"22:14:55";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"98191";"JUARA";27;7;"Deputado Estadual";24406;76;7;0;83;17702;0;6704;"N";17702;16781;16776;15885;891;891;0;0;0;0;5;5;0;558;363;359;4;0;"15:44:05";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90670";"CUIABÁ";1;7;"Deputado Estadual";93139;312;16;0;328;78857;0;14282;"N";78857;72301;71958;69278;2680;2680;0;21;21;0;322;322;0;3649;2907;2580;327;0;"15:43:55";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90832";"GUIRATINGA";2;7;"Deputado Estadual";8376;27;11;0;38;6421;0;1955;"N";6421;6140;6137;5730;407;407;0;2;2;0;1;1;0;138;143;142;1;0;"15:44:15";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90239";"ARAGUAINHA";8;5;"Senador";1041;5;0;0;5;833;0;208;"N";833;428;428;428;0;0;0;0;0;0;0;0;0;24;381;66;315;0;"19:59:48";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90140";"NOVA GUARITA";33;3;"Governador";3900;11;1;0;12;2882;0;1018;"N";2882;2456;2456;2456;0;0;0;0;0;0;0;0;0;158;268;268;0;0;"20:01:55";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90921";"SERRA NOVA DOURADA";53;5;"Senador";1624;5;0;0;5;1156;0;468;"N";1156;761;761;761;0;0;0;0;0;0;0;0;0;18;377;59;318;0;"19:44:23";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"90727";"SAPEZAL";42;6;"Deputado Federal";19042;48;0;0;48;13268;0;5774;"N";13268;11854;11852;11417;435;435;0;2;2;0;0;0;0;947;467;466;1;0;"15:43:54";"12/12/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"89990";"PONTES E LACERDA";25;5;"Senador";32160;115;12;0;127;23415;0;8745;"N";23415;17952;17952;17952;0;0;0;0;0;0;0;0;0;1500;3963;1674;2289;0;"20:25:18";"02/10/2022"
"17/09/2024";"03:39:35";2022;2;"Eleição Ordinária";1;546;"Eleições Gerais Estaduais 2022";"02/10/2022";"E";"MT";"MT";"MATO GROSSO";"99074";"INDIAVAÍ";41;6;"Deputado Federal";1932;9;0;0;9;1518;0;414;"N";1518;1472;1471;1415;56;56;0;1;1;0;0;0;0;21;25;25;0;0;"15:44:04";"12/12/2022"
